id,trail_id,trail_name,description,latitude,longitude,park_name,distance,url
673,928,"Coyote Hills - Patterson Ranch Road",,37.5557,-122.067,NULL,1439.22,NULL
674,929,"North Tenmile Creek - West Main St","<p>
	Just a few minutes walk from downtown Frisco, this trail leads follows Tenmile Creek as it snakes it&#39;s way up to the higher peaks.&nbsp;</p>
",39.576,-106.114,NULL,584.134,NULL
675,930,"Acadia ","Description (optional)",44.2868,-68.3314,NULL,1512.02,NULL
676,931,"Stone Cellar Campground","<p>
	No advertisement to the public. All word of mouth. Great folks. Big open meadow area. Cheap camping. Lots of trails out of area.</p>
",38.9591,-120.351,"El Dorado National Forest",1338.55,http://www.fs.fed.us/
677,933,"Peak2Peak Walk 2011 Start (Noah's Bagels)","<p>
	On Peak2Peak, you&#39;ll discover hidden stairways and explore new paths, while supporting Walk SF&rsquo;s work to make San Francisco a safer, more fun place for you to walk every day.&nbsp;</p>
<p>
	<a href="http://peak2peak2011.eventbrite.com/" target="_blank">Register and more details here</a>.</p>
<p>
	This is an event of <a href="http://www.walksf.org/" target="_blank">WalkSF</a>, San Francisco&#39;s Pedestrian Advocacy Organization</p>
",37.7406,-122.466,NULL,1459.39,NULL
678,937,"the last chance","<p>
	Description (optional)</p>
",41.7008,-124.139,"Redwood National Park",1538.62,http://www.nps.gov/
679,944,"Cypress Creek Well Fields","<p>
	Cypress Creek well fields</p>
",28.2768,-82.3918,NULL,56.589,NULL
680,945,"squaw trail","<p>
	Description (optional)</p>
",42.0349,-123.02,NULL,1482.49,NULL
681,946,"squaw trails","<p>
	(null)</p>
",42.035,-123.02,NULL,1482.48,NULL
682,947,"mt Washington ","<p>
	Mt Washington</p>
",44.2695,-71.302,NULL,1367.59,NULL
683,948,ammonosuc,"<p>
	(null)</p>
",44.2701,-71.3505,NULL,1365.26,NULL
684,952,"glen alps trailhead",,61.1864,-149.814,NULL,2833.37,NULL
685,955,"Point Lobos State Park","<p>
	Description (optional)</p>
",36.5159,-121.937,"Point Lobos State Reserve",1442.42,http://www.parks.ca.gov/
686,956,"Saratoga Creek Trail - English Drive","<p>
	Saratoga Creek Trail follows the creek from Bollinger Road to Prospect Road. Although adjacent to Lawrence Expressway, the trail permits views of the creek and well planted riparian and landscaped areas. &nbsp;Murdock Park is accessible from two pedestrian bridges which also allow walkers to follow a circular route along both sides of the creek (note: one bridge does not offer Universal Access as users must climb a couple of steps). <a href="http://www.sjparks.org/Trails/Saratoga/saratoga.asp">See here for more info about the trail here</a>.</p>
<p>
	Great map from City of San Jose <a href="http://www.sjparks.org/Trails/Saratoga/documents/MapSaratogaFeb2010.pdf" target="_blank">here</a></p>
",37.2971,-121.998,NULL,1437.67,NULL
687,960,"Cascading Waters","<p>
	Trailhead for the Cascades Trail and entrance to the Cascades Conservation Area of Worcester, Holden and Paxton.</p>
",42.2857,-71.861,NULL,1315.63,NULL
688,962,"Cascading Waters Trailhead","<p>
	Trailhead of the Cascades Trail on the East side of Cataract Street.</p>
",42.2859,-71.8627,NULL,1315.54,NULL
689,964,"Newton Trailhead","<p>
	Trailhead for the Newton Trail along the Cascades Park in the Cascades Conservation Area.</p>
",42.2857,-71.8657,NULL,1315.39,NULL
690,965,"Cascades Trailhead","<p>
	Northern Terminus of the Cascades Trail and entrance to the Cascades Conservation Area.</p>
",42.2918,-71.865,NULL,1315.49,NULL
691,966,"High Trestle Trail; Ankeny","<p>
	Southern terminus of the High Trestle Trail- located in Ankeny&#39;s Hawkeye Park.</p>
",41.7325,-93.6099,NULL,338.32,NULL
692,969,"Lover's Lane","<p>
	Access Lover&#39;s Lane or the Mountain Lakes trail from here.&nbsp;</p>
",37.7919,-122.448,Presidio,1457.98,http://www.nps.gov/
693,970,"Muir Woods National Monument","<p>
	The park&#39;s award-winning trails are recognized for their accessibility, providing visitors with an easy walk on paved trails or boardwalks through the Woods. Other trails to the ridge tops offer a more strenuous experience for avid hikers. In the light gaps beneath the redwood trees are red alders, California big leaf maples, tanoaks, and Douglas fir. The forest floor is covered in redwood sorrel, ferns, fungi, duff and debris. Several bridges cross Redwood Creek which flows through the park year-round. Wildlife residents include the endangered coho salmon fingerlings, Pacific wren, woodpeckers, owls, deer, chipmunks, skunks, river otters and squirrels to name a few. More info <a href="http://www.nps.gov/muwo/index.htm" target="_blank">here</a>.</p>
<p>
	This is the place to start your Muir Woods adventure.&nbsp;</p>
<p>
	<a href="http://marintransit.org/routes/66.html" target="_blank"><br />
	Consider taking public transit to avoid the traffic and parking</a>.</p>
<p>
	<a href="http://www.nps.gov/muwo/upload/muir_woods_pad_map-2.pdf" target="_blank"><br />
	NPS map here</a></p>
<p>
	<a href="http://www.nps.gov/muwo/upload/Trail-Descriptions-pdf.pdf" target="_blank"><br />
	Some suggested hiking routes.&nbsp;</a></p>
",37.892,-122.57,"Golden Gate National Recreation Area - Marin",1463.87,http://www.nps.gov/
694,971,"Dipsea Trail/Sun Trail","<p>
	Access to the Sun Trail and Dipsea Trail from here.&nbsp;</p>
",37.8971,-122.561,"Mount Tamalpais State Park",1463.32,http://www.parks.ca.gov/
695,973,"Coyote Creek Trail / Highway 237 (south)","<p>
	Access the Coyote Creek Trail from the Highway 237 Bikeway.&nbsp; The trail system is on the west bank of the creek and is currently surfaced with hard-packed gravel.&nbsp; There is no under-crossing at Highway 237, so you must travel either to the east or west on Highway 237 Bikeway and return to the creek to follow the trail system north within Milpitas.</p>
",37.4221,-121.929,NULL,1432.8,NULL
696,974,"Coyote Creek Trail / Tasman Drive (north) ","<p>
	Access the Coyote Creek Trail from Tasman Drive.&nbsp; A paved ramp leads you from the sidewalk to the hard-packed gravel trail system that follows the west bank of the creek.&nbsp; A paved under-crossing beneath Tasman Drive permits continuous access along the trail system.</p>
<p>
	NOTE: the trail shown on the east bank of the creek is a maintenance road and not open to the public.&nbsp;</p>
<p>
	General information about the entire trail system can be found at: <a href="http://www.sjparks.org/Trails/coyote/index.asp">http://www.sjparks.org/Trails/coyote/index.asp</a></p>
",37.4119,-121.926,NULL,1432.76,NULL
697,975,"Coyote Creek Trail / Tasman Drive (south)","<p>
	A paved ramp leads to the hard-packed gravel trail along the west bank of the creek. A paved under-crossing beneath Tasman Drive permits continuous access.</p>
<p>
	NOTE: The east bank trail alignment shown is a maintnenace road and not open to the public.</p>
<p>
	More information about the Coyote Creek Trail system can be found at: <a href="http://www.sjparks.org/Trails/coyote/index.asp" target="_blank">http://www.sjparks.org/Trails/coyote/index.asp</a></p>
",37.4112,-121.926,NULL,1432.74,NULL
698,976,"High Trestle Trail; Slater Trailhead","<p>
	<a href="http://www.inhf.org/high-trestle-trail-intro.cfm" target="_blank">http://www.inhf.org/high-trestle-trail-intro.cfm</a></p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",41.8782,-93.6883,NULL,346.379,NULL
699,979,"placerita run","<p>
	Description (optional)</p>
",34.3957,-118.452,NULL,1281.66,NULL
700,981,"Fort Point","<p>
	From its vantage point overlooking the spectacular Golden Gate, Fort Point protected San Francisco harbor from Confederate&nbsp;&amp; foreign attack during&nbsp;&amp; after the U.S. Civil War. Its beautifully arched casemates display the art of the master brick mason from the Civil War period.</p>
<p>
	<a href="http://www.nps.gov/fopo/index.htm" target="_blank">NPS page.</a></p>
<p>
	<a href="http://www.parksconservancy.org/visit/park-sites/fort-point.html" target="_blank">GGNPC&nbsp;has some great information on Fort Point.</a></p>
",37.8104,-122.477,Presidio,1459.41,http://www.nps.gov/
701,982,"Veterans' Memorial Trail","<p>
	This neighborhood trail provides access to a nice oak-studded ridgeline overlooking the City of Santa Rosa. The trail continues to Parktrail Dr. in the neighborhood to the north, or to the Canal Trail which leads to Annadel State Park and Spring Lake Regional Park.</p>
",38.4371,-122.653,"Annadel State Park",1464.69,http://www.parks.ca.gov/
702,983,"Golden Gardens",,47.6917,-122.404,NULL,1530.52,NULL
703,984,"Emeryville Marina",,37.8396,-122.315,"Marina Park",1450.42,http://www.ci.san-leandro.ca.us/
704,986,Shelldance,"<p>
	Surrounded by urban development, Milagra Ridge forms what biologists call an island ecosystem. Here, wildlife is isolated from other habitats, feeding and migration corridors are compromised and exotic species can easily invade native habitat. Despite this isolation, Milagra Ridge hosts a surprising number of threatened and endangered species including Mission blue and San Bruno elfin butterflies and the California red-legged frog. Milagra&rsquo;s proximity to urban development, its limited size and its rare wildlife make it exceptionally sensitive to human disturbance. Therefore, visitors are required to stay on trails and pets must be leashed. <a href="http://www.nps.gov/goga/miri.htm" target="_blank">More from NPS</a>.</p>
<p>
	<a href="http://www.nps.gov/goga/upload/sb-miri.pdf" target="_blank">NPS brochure.</a></p>
<p>
	<a href="http://www.parksconservancy.org/visit/park-sites/milagra-ridge.html" target="_blank">GGNPC has some great information on this park</a></p>
",37.6184,-122.485,"Sweeney Ridge",1461.4,http://www.nps.gov/
705,987,"Grant Park - Loomis Ave SE",,33.7411,-84.3724,NULL,683.34,NULL
706,988,"Piedmont Park - 10th and Charles Allen NE",,33.7819,-84.3729,NULL,682.206,NULL
707,989,"East Palisades - Whitewater Trail",,33.8778,-84.4419,NULL,675.981,NULL
708,990,"East Palisades - Indian Trail",,33.8879,-84.4336,NULL,676.153,NULL
709,991,"Massey Chapel Road Access","<p>
	Roadside Parking for American Tobacco Trail</p>
",35.8946,-78.9534,NULL,0.462581,NULL
710,992,"Fayetteville Road Parking Lot","<p>
	Trailhead Parking Lot for American Tobacco Trail</p>
",35.8896,-78.9439,NULL,0.970397,NULL
711,993,"Scott King Road Trail Access","<p>
	Roadside Parking Access for American Tobacco Trail</p>
<p>
	Parking Lot, Drinking Water and Restrooms at CM Herdon Park (next to the American Tobacco Trail)</p>
<p>
	Restrooms and Drinking Water stops during Winter.</p>
",35.8753,-78.934,NULL,2.10648,NULL
712,994,"Pittard Sears Road Parking Lot","<p>
	Parking Area for Access to the American Tobacco Trail</p>
<p>
	Limited Parking Available</p>
<p>
	Trail includes a combination of paved asphalt and crushed limestone.</p>
",35.8354,-78.9282,NULL,4.77133,NULL
713,995,"Montara Mountain","<p>
	Description (optional)</p>
",37.563,-122.513,"Montara State Beach",1463.36,http://www.parks.ca.gov/
714,996,"White Oak Church Parking Lot","<p>
	Access to American Tobacco Trail</p>
<p>
	Trail Surface is Crushed Limestone</p>
<p>
	Parking Lot</p>
<p>
	Large enough for Equestrian Trailers</p>
<p>
	Waterless Restrooms Open (7:00 - Sunset)</p>
<p>
	Gates open 24 hours a day</p>
",35.7868,-78.9227,NULL,8.09604,NULL
715,998,"Chandler bike trail ","<p>
	Description (optional)</p>
",34.1794,-118.324,NULL,1278.57,NULL
716,999,"s. Anna","Description (optional)",44.4116,8.93446,NULL,1204.61,NULL
717,1001,"Kiawah trail start","<p>
	(null)</p>
",32.617,-80.0498,NULL,943.564,NULL
718,1002,"marsh island park","<p>
	Description (optional)</p>
",32.6187,-80.0638,NULL,942.77,NULL
719,1003,"Borax Lake","<p>
	Beautiful desert landscape with Steens Mountain as a backdrop. Borax lake is a unique ecosystem with hot springs (not swimmable), coyotes, great birding, and an endangered fish.</p>
",42.3266,-118.613,NULL,1260.56,NULL
720,1005,"Avml : passo Scoffera","<p>
	Description (optional)</p>
",44.4798,9.11938,NULL,1209.89,NULL
721,1006,"passo La Colla","<p>
	Description (optional)</p>
",44.4796,9.13687,NULL,1210.63,NULL
722,1008,"colle nord M. Lavagnola","<p>
	Description (optional)</p>
",44.4922,9.16302,NULL,1211.28,NULL
723,1009,"Independence Oaks County Park","<p>
	14 Miles of hiking, cross country skiing, running and marked nature trails (no motorized traffic). Hills, lakes, streams, boardwalks (some handicap accessible). Also, swimming, kayaking, canoeing (no motorized boats). Lots of wildlife: ducks, raptors, turkey, deer, beaver, coyote, snakes, turtles, many species of birds, etc.</p>
<p>
	<a href="http://www.destinationoakland.com/parksandtrails/parks/independenceoaks/Pages/default.aspx" target="_blank">http://www.destinationoakland.com/parksandtrails/parks/independenceoaks/Pages/default.aspx</a></p>
",42.7715,-83.3813,NULL,762.659,NULL
724,1012,"Pacheco Fire Road","<p>
	Easily accessible trailhead from the Golden Gate 70/80 or the West Marin Stage Coach, it is just a few blocks from the Marin City Transit center.&nbsp;</p>
<p>
	Excellent hiking through the <a href="http://www.parksconservancy.org/visit/park-sites/marin-headlands.html" target="_blank">Marin Headlands</a> and the <a href="http://www.nps.gov/goga/marin-headlands.htm" target="_blank">Golden Gate National Recreation Area</a>.&nbsp;</p>
<p>
	Quickly access amazing views of the San Francisco Bay and the pacific ocean.</p>
",37.87,-122.515,"Golden Gate National Recreation Area - Marin",1461.02,http://www.nps.gov/
725,1014,"Pomo Canyon Campground - for Pomo Trail","<p>
	East node of Pomo / Red Hill Trail. &nbsp;Access via Willow Creek Road (turnoff from Hwy 1 near Sizzling Tandor Restaurant). &nbsp;</p>
<p>
	Driveway to Pomo Campground is closed, but you can park outside gate (don&#39;t block gate) and walk in.</p>
<p>
	Trail is starts off with steep incline as you go east, but flattens out to sweeping views of Russian River. &nbsp;Side trail goes up to top of Red Hill for great views to south.</p>
",38.4249,-123.066,"Sonoma Coast State Beach",1487.03,http://www.parks.ca.gov/
726,1015,"Marin Headlands Visitor Center","<p>
	Welcome to the <a href="http://www.nps.gov/goga/marin-headlands.htm" target="_blank">Marin Headlands</a>!&nbsp;The Marin Headlands is one of the crown jewels of the Golden Gate National Parks&mdash;very few other metropolitan areas have such vast wilderness right in their own backyard. A short trip across the Golden Gate Bridge offers boundless opportunities to enjoy this expansive land of natural beauty and cultural history. The Headlands consist of several individual sites linked by an extensive network of trails. See more at the <a href="http://www.parksconservancy.org/visit/park-sites/marin-headlands.html" target="_blank">Golden Gate Parks Conservancy </a>site.</p>
",37.8306,-122.525,"Golden Gate National Recreation Area - Marin",1461.85,http://www.nps.gov/
727,1016,"Arguello Gate","<p>
	Start your Presidio adventure here!</p>
",37.7897,-122.459,Presidio,1458.62,http://www.nps.gov/
728,1017,"Ecology Trail - Inspiration Point",,37.792,-122.458,Presidio,1458.54,http://www.nps.gov/
729,1018,"Rhetts Bluff","<p>
	Description (optional)</p>
",32.6123,-80.0907,NULL,941.514,NULL
730,1019,"Presidio Gate",,37.79,-122.458,Presidio,1458.56,http://www.nps.gov/
731,1022,"Fort Mason","<p>
	Great spot for chilling at the park, excellent views of the Golden Gate Bridge. Easy access from the cable car.&nbsp;</p>
<p>
	Access Crissy Field, Fort Mason, Swimmer&#39;s Cove, Maritime museum and much more.&nbsp;</p>
",37.8037,-122.43,"Golden Gate National Recreation Area - San Francisco",1456.93,http://www.nps.gov/
732,1023,"SF Maritime and Swimmer's Cove","<p>
	Start a nice hike along the bay from here. You can hike over to Fort Mason, along Crissy Field and all the way to the Golden Gate Bridge.&nbsp;</p>
",37.8077,-122.422,"Golden Gate National Recreation Area - San Francisco",1456.45,http://www.nps.gov/
733,1027,"marsh view tower","<p>
	(null)</p>
",32.6022,-80.1187,NULL,940.308,NULL
734,1028,"Tennessee Hollow Trail","<p>
	Access the Tennessee Hollow Trail in the Presidio from here. The Julius Kahn Playground is also accessible from this location.&nbsp;</p>
",37.7909,-122.454,"Julius Kahn Playground",1458.32,http://www.sfgov.org/
735,1029,"Broadway Gate","<p>
	Get on the Mountain Lake Trail here.&nbsp;</p>
",37.7929,-122.447,Presidio,1457.91,http://www.nps.gov/
736,1030,"Mountain Lake Park","<p>
	Visit a nature oasis right in the city at Mountain Lake.&nbsp;</p>
",37.7865,-122.472,"Mountain Lake Park",1459.36,http://www.sfgov.org/
737,1031,"Baker Beach (25th Ave)","<p>
	Great access to Baker Beach and the California Coastal Trail.&nbsp;</p>
",37.7899,-122.485,"Golden Gate National Recreation Area - San Francisco",1460.04,http://www.nps.gov/
738,1032,"Quarry/Big Springs/Seaview Trails - Tilden Park","<p>
	<span>The trail that loops from Quarry trailhead in Tilden Regional Park traverses open grassy ridges and forested pathways in the East Bay Regional Park District above Berkeley.<br />
	<br />
	These trails offer spectacular unfettered ridgetop vistas along Seaview Trail over the Bay towards San Francisco and the Golden Gate Bridge to the west, and over scenic reservoirs and hills of Contra Costa County to the east.</span></p>
<p>
	It&#39;s a trail of moderate length and difficulty, covering a loop of 3.5 miles and best in late afternoon on days without fog, when sunsets can be grandiose.</p>
",37.9009,-122.25,"Tilden Regional Park",1446.43,http://www.ebparks.org/
739,1033,"Coastal Trail - Ridgecrest Blvd",,37.9246,-122.639,"Mount Tamalpais State Park",1467.33,http://www.parks.ca.gov/
740,1034,"Coastal Trail",,37.9244,-122.64,"Mount Tamalpais State Park",1467.4,http://www.parks.ca.gov/
741,1037,"River Oaks Entrance","<p>
	Walk through the residential River Oaks townhome community to reach the trail entry.&nbsp; A public art piece defines the entry.&nbsp; For more information on the art work - visit: <a href="http://www.sjparks.org/Trails/coyote/RippleEffectRunRiverRun.pdf">http://www.sjparks.org/Trails/coyote/RippleEffectRunRiverRun.pdf</a></p>
<p>
	More information about Coyote Creek Trail can be found at: <a href="http://www.sjparks.org/Trails/coyote/index.asp">http://www.sjparks.org/Trails/coyote/index.asp</a></p>
",37.4037,-121.921,NULL,1432.53,NULL
742,1038,"Coyote Creek Trail / Montague Expressway","<p>
	Entrance to Coyote Creek Trail from Montague Expressway.&nbsp; The trail system is not yet developed to the south, so the south-side entrance only leads to the under-crossing in order to travel north. Master planning for the trail system has been completed and City is pursuing grant funding for develpment at this time.</p>
<p>
	Note, there is no nearby parking at this location.&nbsp;</p>
<p>
	For more information about Coyote Creek Trail - visit: <a href="http://www.sjparks.org/Trails/coyote/index.asp">http://www.sjparks.org/Trails/coyote/index.asp</a></p>
",37.3958,-121.916,NULL,1432.33,NULL
743,1039,"Coyote Creek Trail / E. William Street","<p>
	Access to trail through Selma Olinder Park.</p>
<p>
	For more information about Coyote Creek Trail - visit: <a href="http://www.sjparks.org/Trails/coyote/index.asp">http://www.sjparks.org/Trails/coyote/index.asp</a></p>
",37.3375,-121.868,"William Street",1430.23,http://www.sanjoseca.gov/
744,1040,"Coyote Creek Trail / Woodborough Drive","<p>
	Trail entrance to Selma Olinder Park.&nbsp; Trail does not continue to the south at this time.</p>
<p>
	For more information about Coyote Creek Trail - visit: <a href="http://www.sjparks.org/Trails/coyote/index.asp">http://www.sjparks.org/Trails/coyote/index.asp</a></p>
",37.3321,-121.866,"William Street",1430.2,http://www.sanjoseca.gov/
745,1041,"Coyote Creek Trail / Tully Road ","<p>
	For more information about the Coyote Creek Trail&nbsp;- visit: <a href="http://www.sjparks.org/Trails/coyote/index.asp">http://www.sjparks.org/Trails/coyote/index.asp</a></p>
<p>
	Trail is adjacent to Tully&nbsp;Road Ballfields.</p>
",37.3104,-121.844,NULL,1429.16,NULL
746,1042,"Coyote Creek Trail - Stonegate Park / Sherlock Drive","<p>
	Entrance to trail via pathway through Stonegate Park.</p>
<p>
	For more information about Coyote Creek Trail - visit: <a href="http://www.sjparks.org/Trails/coyote/index.asp">http://www.sjparks.org/Trails/coyote/index.asp</a></p>
",37.3101,-121.838,NULL,1428.88,NULL
747,1043,"Coyote Creek Trail / Capitol Expressway ","<p>
	Enter from Tuers Road - nearby retail for trail snacks.</p>
",37.2992,-121.824,NULL,1428.21,NULL
748,1044,"Coyote Creek Trail / Yerba Buena Road","<p>
	Entrance to Trail and Coyote Creek Park system.</p>
",37.2899,-121.819,NULL,1428.01,NULL
749,1046,"Coyote Creek Trail / Silver Creek Valley Road ","<p>
	For more&nbsp;information about Coyote Creek Trail - visit: <a href="http://www.sjparks.org/Trails/coyote/index.asp">http://www.sjparks.org/Trails/coyote/index.asp</a></p>
",37.2572,-121.792,NULL,1426.82,NULL
750,1047,"Coyote Creek Trail / Silicon Valley Blvd (west)","<p>
	Get more information about Coyote Creek Trail at: <a href="http://www.sjparks.org/Trails/coyote/index.asp">http://www.sjparks.org/Trails/coyote/index.asp</a></p>
",37.2488,-121.772,NULL,1425.83,NULL
751,1049,"Coyote Creek Trail / Metcalf Road ","<p>
	Get more information about Coyote Creek Trail - visit: <a href="http://www.sjparks.org/Trails/coyote/index.asp">http://www.sjparks.org/Trails/coyote/index.asp</a></p>
",37.2269,-121.75,NULL,1424.85,NULL
752,1050,"Coyote Creek Trail / Bailey Avenue ","<p>
	Get more information about Coyote Creek Trail at: <a href="http://www.sjparks.org/Trails/coyote/index.asp">http://www.sjparks.org/Trails/coyote/index.asp</a></p>
",37.2093,-121.725,NULL,1423.61,NULL
753,1051,"Albertson Parkway / Curie Drive ","<p>
	Get more information about Albertson Parkway at: <a href="http://www.sjparks.org/Trails/Albertson/AlbertsonParkway.asp">http://www.sjparks.org/Trails/Albertson/AlbertsonParkway.asp</a></p>
<p>
	Information about trails at nearby Santa Teresa Park are available at the County&#39;s website: <a href="http://www.parkhere.org">www.parkhere.org</a></p>
",37.2275,-121.794,NULL,1427.23,NULL
754,1052,"Albertson Parkway / Dondero Way ","<p>
	Get more information about Albertson Parkway at: <a href="http://www.sjparks.org/Trails/Albertson/AlbertsonParkway.asp">http://www.sjparks.org/Trails/Albertson/AlbertsonParkway.asp</a></p>
<p>
	Get information about trails at nearby Santa Teresa County Park at <a href="http://www.parkhere.org">www.parkhere.org</a></p>
<p>
	&nbsp;</p>
",37.2328,-121.794,"Albertson Parkway",1427.17,http://www.sanjoseca.gov/
755,1053,"Calero Creek Trail / Camden Avenue","<p>
	Access Calero Creek Trail along Camden Avenue - the trail system is linked to the Los Alamitos Creek Trail system - for more information on both systems, visit: <a href="http://www.sjparks.org/trails/">http://www.sjparks.org/trails/</a></p>
",37.2126,-121.833,"Singer Park",1429.47,http://www.sanjoseca.gov/
756,1054,"Calero Creek Trail / Harry Road (west) ","<p>
	Calero Creek Trail leads to the Los Alamitos Creek Trail - for more information on both trails, visit: <a href="http://www.sjparks.org/trails/">http://www.sjparks.org/trails/</a></p>
",37.2073,-121.824,"Singer Park",1429.04,http://www.sanjoseca.gov/
757,1055,"Calero Creek Trail / Harry Road (east) ","<p>
	Calero Creek trail south of Harry Road is unpaved. An in channel crossing may not be open during high water events.&nbsp;</p>
",37.2072,-121.823,NULL,1429.01,NULL
758,1056,"Calero Creek Trail / Fortini Road ","<p>
	Unpaved trail leads to Bay Area Ridge Trail&#39;s Stile Ranch Trail.</p>
<p>
	For more information about the trail system, visit: <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.2033,-121.808,NULL,1428.18,NULL
759,1057,"Evergreen Creek / San Felipe Road ","<p>
	Evergreen Creek Trail follows an open space cooridor - the surrounding Evergreen includes many walking paths nearby. For more information about this trail system, visit: <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
<p>
	&nbsp;</p>
",37.3026,-121.774,NULL,1425.46,NULL
760,1058,"Evergreen Creek / Ruby Avenue","<p>
	Access the trail system from a pedestran bridge near intersection of Falls Creek Drive and Ruby Avenue.&nbsp; For more information about the trail system, visit: <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.3039,-121.77,NULL,1425.2,NULL
761,1059,"Evergreen Creek Trail / Falls Creek Road ","<p>
	Enter trail from a pedestrian bridge located along Falls Creek Road, between Mackin Woods Lane and Fortenay Way.&nbsp; Trail follows creek, or walk towards the rolling hills to enjoy the Montgomery Hill Park trails.</p>
",37.3049,-121.762,NULL,1424.75,NULL
762,1060,"Montgomery Hill Park Trail / Yerba Buena Road ","<p>
	Unpaved trail crosses over open space and offers views of surrounding area.&nbsp; Particularly nice in the spring.&nbsp; For more information on this trail system, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.2994,-121.759,"Montgomery Hill",1424.64,http://www.sanjoseca.gov/
763,1061,"Yerba Buena Creek Trail / San Felipe Road ","<p>
	Unpaved trail leads to large public art piece honoring T.S. Montgomery (early aviator) and views of the creek.</p>
",37.2992,-121.771,Evergreen,1425.29,http://www.sanjoseca.gov/
764,1062,"Los Alamitos Creek Trail / Harry Road ","<p>
	Paved trail system that follows both sides of the creek between Harry Road and Camden Avenue.&nbsp; Harry Road is the southern end of this trail system, walk/bike along Mockingbird Lane (westward direction) to reach the County&#39;s Quicksilver Mines Park (<a href="http://www.parkhere.org">www.parkhere.org</a>).&nbsp; Walk eastward and access Calero Creek Trail and the Stiles Ranch Trail.</p>
<p>
	For more information about San Jose trails, visit: <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.2015,-121.829,NULL,1429.37,NULL
765,1063,"Los Alamitos Creek Trail / Almaden Expressway","<p>
	Paved trail system that follows both sides of the creek between Harry Road and Camden Avenue.&nbsp;</p>
<p>
	For more information about San Jose Trails, visit: <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.2035,-121.83,"Singer Park",1429.38,http://www.sanjoseca.gov/
766,1064,"Los Alamitos Creek Trail / Camden Avenue (2)  ","<p>
	Paved trail system that follows both sides of the creek between Harry Road and Camden Avenue.&nbsp; Walk southward at Camden Avenue (across the bridge) to reach the Calero Creek Trail.</p>
<p>
	For more infomration on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.2121,-121.833,"Singer Park",1429.5,http://www.sanjoseca.gov/
767,1065,"Los Alamitos Creek Trail / Camden Avenue (1) ","<p>
	Paved trail system.&nbsp; Links to regional county parks to the south, and Lake Almaden and Guadalupe River Trail system to the north.&nbsp; A small parking lot (about 20 spaces) provides off-street parking at this trailhead.</p>
<p>
	For more information about San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.2221,-121.852,NULL,1430.4,NULL
768,1066,"Los Alamitos Trail / Pfeiffer Park ","<p>
	Paved trail system linking Lake Almaden Regional Park - Guadalupe River Trail to County regional parks to the south.</p>
<p>
	For more information about San Jose Trails, visit: <a href="http://www.sparks.org/trails">www.sparks.org/trails</a></p>
",37.2258,-121.858,NULL,1430.75,NULL
769,1067,"Los Alamitos Creek Trail / Mazzone Drive","<p>
	Paved trail system. Links Lake Almaden Regional Park - Guadalupe River Trail to regional County parks to the south.</p>
<p>
	For more infomration on San Jose Trails, visit: <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.234,-121.87,NULL,1431.31,NULL
770,1068,"Los Alamitos Creek Trail / Winfield Blvd","<p>
	Paved trail system. Links Lake Almaden Regional Park - Guadalupe River Trail to county regional parks to the south.</p>
<p>
	For more information on San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.2373,-121.87,NULL,1431.29,NULL
771,1069,"Lake Almaden Trail / Winfield Blvd ","<p>
	Pave trail that follows perimeter of lake. Links to Guadalupe River Trail and Los Alamitos Creek Trail systems.</p>
<p>
	For more information about San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.2375,-121.871,"Almaden Lake",1431.31,http://www.sanjoseca.gov/
772,1070,"Lake Almaden Trail / Coleman Road ","<p>
	Paved trail that follows perimeter of lake.&nbsp; Trail system links Guadalupe River Trail and Los Alamitos Creek Trail system.&nbsp; Guadalupe River Trail commences north of Coleman Road - use the pedestrian bridge parallel roadway bridge to reach Guadalupe Creek Trail (west of Almaden Expressway).&nbsp;</p>
<p>
	For more information about San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
",37.2428,-121.873,NULL,1431.36,NULL
773,1071,"Guadalupe River Trail / Almaden LRT ","<p>
	Paved trail system with link to Lake Almaden-Los Alamitos Creek trail systems.  Direct access from the Almaden Light Rail Station.</p>
<p>
	For more information about San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
<p>
	 </p>
",37.2444,-121.872,NULL,1431.3,NULL
774,1072,"Guadaupe River Trail / Blossom Hill Road ","<p>
	Paved trail.</p>
<p>
	For more information about San Jose Trails, visit <a href="http://www.sjparks.org/trails">www.sjparks.org/trails</a></p>
